txt_municipio;txt_uf;num_ano_financiamento;  qtd_uh_financiadas  ;  vlr_financiamento  ;  vlr_subsidio  
Pau dos Ferros ;RN;2015; 118 ; 8.419.325,01 ; 2.720.089,48 
Pau dos Ferros ;RN;2016; 47 ; 3.454.174,75 ; 846.394,71 
Pau dos Ferros ;RN;2017; 28 ; 2.052.729,08 ; 543.712,83 
Pau dos Ferros ;RN;2018; 22 ; 1.547.456,51 ; 541.693,96 
Pau dos Ferros ;RN;2019; 33 ; 2.599.768,66 ; 747.516,30 
Pau dos Ferros ;RN;2020; 57 ; 4.508.381,58 ; 1.402.169,84 
Pau dos Ferros ;RN;2021; 26 ; 2.045.600,90 ; 706.250,78 
Pau dos Ferros ;RN;2022; 41 ; 3.347.589,40 ; 1.020.304,23 
Pau dos Ferros ;RN;2023; 45 ; 3.995.009,84 ; 1.290.295,92 
Paudalho ;PE;2009; 1 ; 50.000,00 ; 7.820,00 
Paudalho ;PE;2010; 98 ; 231.500,00 ; 800.159,00 
Paudalho ;PE;2011; 4 ; 128.152,00 ; 39.828,00 
Paudalho ;PE;2012; 36 ; 1.957.355,36 ; 879.415,02 
Paudalho ;PE;2013; 48 ; 3.022.908,08 ; 1.269.265,11 
Paudalho ;PE;2014; 16 ; 1.059.930,92 ; 369.689,88 
Paudalho ;PE;2015; 9 ; 657.426,00 ; 220.779,85 
Paudalho ;PE;2016; 10 ; 731.077,21 ; 272.346,91 
Paudalho ;PE;2017; 20 ; 1.755.305,42 ; 594.723,51 
Paudalho ;PE;2018; 11 ; 954.781,77 ; 338.284,54 
Paudalho ;PE;2019; 8 ; 693.300,54 ; 176.239,47 
Paudalho ;PE;2020; 7 ; 629.983,55 ; 208.712,99 
Paudalho ;PE;2021; 8 ; 789.909,12 ; 209.837,26 
Paudalho ;PE;2022; 17 ; 1.701.932,07 ; 443.818,21 
Paudalho ;PE;2023; 14 ; 1.635.689,42 ; 389.507,79 
Paula Cândido ;MG;2009; 6 ; 167.500,00 ; 45.787,00 
Paula Cândido ;MG;2010; 10 ; 385.598,74 ; 151.670,00 
Paula Cândido ;MG;2011; 15 ; 436.900,00 ; 48.215,00 
Paula Cândido ;MG;2012; 6 ; 222.578,76 ; 58.983,00 
Paula Cândido ;MG;2013; 7 ; 175.500,00 ; 40.315,01 
Paula Cândido ;MG;2014; 4 ; 163.816,50 ; 56.328,18 
Paula Cândido ;MG;2015; 2 ; 140.169,61 ; 37.118,97 
Paula Cândido ;MG;2016; 2 ; 106.000,00 ; 17.109,98 
Paula Cândido ;MG;2017; 1 ; 71.000,00 ; 25.999,99 
Paula Cândido ;MG;2018; 1 ; 75.671,00 ; 31.544,99 
Paula Cândido ;MG;2019; 1 ; 72.296,90 ; 26.800,00 
Paula Cândido ;MG;2020; 2 ; 220.329,77 ; 9.422,70 
Paula Cândido ;MG;2021; 1 ; 111.985,45 ; 10.751,44 
Paula Cândido ;MG;2022; 2 ; 221.982,24 ; 11.837,62 
Paula Freitas ;PR;2009; 1 ; 13.500,00 ; 3.002,00 
Paula Freitas ;PR;2010; 3 ; 68.269,35 ; 10.553,00 
Paula Freitas ;PR;2011; 2 ; 76.970,00 ; 9.000,00 
Paula Freitas ;PR;2012; 4 ; 211.368,28 ; 57.539,02 
Paula Freitas ;PR;2013; 2 ; 102.717,84 ; 39.842,97 
Paula Freitas ;PR;2014; 1 ; 66.658,36 ; 20.288,98 
Paula Freitas ;PR;2015; 2 ; 111.544,00 ; 46.896,69 
Paula Freitas ;PR;2016; 11 ; 655.300,76 ; 190.920,47 
Paula Freitas ;PR;2017; 5 ; 338.388,62 ; 93.983,05 
Paula Freitas ;PR;2018; 2 ; 147.132,27 ; 24.360,85 
Paula Freitas ;PR;2019; 1 ; 75.995,81 ; 17.725,59 
Paula Freitas ;PR;2020; 2 ; 145.561,90 ; 31.103,72 
Paula Freitas ;PR;2021; 1 ; 50.716,14 ; 24.499,55 
Paula Freitas ;PR;2023; 1 ; 98.939,19 ; -   
Paulicéia ;SP;2009; 1 ; 60.981,00 ; 10.735,00 
Paulicéia ;SP;2010; 2 ; 102.000,00 ; 23.068,00 
Paulicéia ;SP;2011; 2 ; 89.956,65 ; 8.000,00 
Paulicéia ;SP;2012; 5 ; 274.275,02 ; 66.705,16 
Paulicéia ;SP;2013; 2 ; 148.700,00 ; 38.644,96 
Paulicéia ;SP;2014; 10 ; 699.636,92 ; 177.493,23 
Paulicéia ;SP;2015; 24 ; 1.803.622,04 ; 437.595,67 
Paulicéia ;SP;2016; 6 ; 445.897,30 ; 81.898,21 
Paulicéia ;SP;2017; 7 ; 521.899,50 ; 145.821,18 
Paulicéia ;SP;2018; 7 ; 477.325,69 ; 157.614,70 
Paulicéia ;SP;2019; 5 ; 383.105,17 ; 77.731,56 
Paulicéia ;SP;2020; 5 ; 418.793,00 ; 141.535,60 
Paulicéia ;SP;2021; 12 ; 1.144.343,69 ; 145.313,54 
Paulicéia ;SP;2022; 17 ; 1.912.588,22 ; 183.249,72 
Paulicéia ;SP;2023; 7 ; 727.441,28 ; 142.050,38 
Paulínia ;SP;2009; 100 ; 6.680.990,97 ; 878.494,00 
Paulínia ;SP;2010; 72 ; 5.842.646,20 ; 858.157,00 
Paulínia ;SP;2011; 81 ; 6.560.482,17 ; 488.928,97 
Paulínia ;SP;2012; 170 ; 14.354.830,98 ; 3.212.639,41 
Paulínia ;SP;2013; 741 ; 73.473.892,16 ; 13.264.759,47 
Paulínia ;SP;2014; 107 ; 12.291.414,87 ; 1.837.190,25 
Paulínia ;SP;2015; 33 ; 4.089.078,21 ; 519.672,85 
Paulínia ;SP;2016; 76 ; 8.092.109,10 ; 1.039.061,78 
Paulínia ;SP;2017; 47 ; 6.484.492,41 ; 250.686,09 
Paulínia ;SP;2018; 527 ; 54.971.553,29 ; 19.618.884,61 
Paulínia ;SP;2019; 747 ; 77.554.257,83 ; 23.226.491,27 
Paulínia ;SP;2020; 477 ; 61.025.546,15 ; 9.490.820,75 
Paulínia ;SP;2021; 195 ; 26.784.138,92 ; 2.032.006,06 
Paulínia ;SP;2022; 363 ; 55.228.592,37 ; 1.749.092,97 
Paulínia ;SP;2023; 141 ; 23.652.299,78 ; 749.773,41 
Paulino Neves ;MA;2009; 1 ; 33.400,00 ; 11.043,71 
Paulino Neves ;MA;2020; 2 ; 207.922,50 ; 9.048,34 
Paulista ;PB;2009; 1 ; 35.000,00 ; 9.559,00 
Paulista ;PB;2010; 9 ; 398.013,74 ; 112.816,00 
Paulista ;PB;2011; 27 ; 1.535.599,14 ; 122.860,39 
Paulista ;PB;2012; 24 ; 1.539.935,85 ; 437.690,65 
Paulista ;PB;2013; 44 ; 2.879.411,72 ; 921.308,86 
Paulista ;PB;2014; 65 ; 4.576.278,91 ; 1.469.338,06 
Paulista ;PB;2015; 51 ; 3.664.627,00 ; 1.248.743,88 
Paulista ;PB;2016; 39 ; 2.725.835,00 ; 999.100,98 
Paulista ;PB;2017; 14 ; 1.016.165,00 ; 351.175,95 
Paulista ;PB;2018; 3 ; 219.345,00 ; 92.359,00 
Paulista ;PB;2019; 3 ; 199.455,00 ; 49.890,16 
Paulista ;PB;2022; 1 ; 38.904,84 ; 8.032,54 
Paulista ;PB;2023; 1 ; 67.167,00 ; 28.892,57 
Paulista ;PE;2009; 1.131 ; 43.534.783,47 ; 21.775.805,79 
Paulista ;PE;2010; 2.087 ; 98.554.066,51 ; 43.825.777,00 
Paulista ;PE;2011; 2.126 ; 116.458.668,12 ; 23.962.516,99 
Paulista ;PE;2012; 1.944 ; 135.573.300,94 ; 41.388.798,47 
Paulista ;PE;2013; 1.874 ; 150.405.995,73 ; 41.357.755,00 
Paulista ;PE;2014; 1.904 ; 170.702.602,37 ; 43.752.174,95 
Paulista ;PE;2015; 2.043 ; 194.273.036,11 ; 46.402.804,16 
Paulista ;PE;2016; 2.139 ; 219.964.093,97 ; 45.806.481,82 
Paulista ;PE;2017; 2.710 ; 282.755.437,99 ; 71.262.737,61 
Paulista ;PE;2018; 2.284 ; 234.144.312,08 ; 63.884.661,55 
Paulista ;PE;2019; 2.537 ; 259.911.496,63 ; 64.545.030,95 
Paulista ;PE;2020; 2.274 ; 239.618.666,97 ; 56.671.499,04 
Paulista ;PE;2021; 2.373 ; 253.318.091,69 ; 61.877.554,61 
Paulista ;PE;2022; 2.351 ; 273.686.652,91 ; 67.405.668,90 
Paulista ;PE;2023; 2.369 ; 306.644.347,23 ; 76.371.244,91 
Paulistana ;PI;2009; 1 ; 8.000,00 ; 1.427,00 
Paulistana ;PI;2010; 5 ; 266.941,24 ; 67.604,00 
Paulistana ;PI;2011; 4 ; 220.886,82 ; 14.479,00 
Paulistana ;PI;2012; 4 ; 190.594,85 ; 44.666,12 
Paulistana ;PI;2013; 2 ; 111.887,00 ; 30.354,07 
Paulistana ;PI;2014; 2 ; 136.108,13 ; 54.664,96 
Paulistana ;PI;2015; 7 ; 438.285,87 ; 127.884,93 
Paulistana ;PI;2016; 15 ; 1.007.941,56 ; 266.847,43 
Paulistana ;PI;2017; 3 ; 185.275,06 ; 54.864,91 
Paulistana ;PI;2019; 3 ; 140.377,29 ; 32.457,30 
Paulistana ;PI;2020; 2 ; 200.000,00 ; 46.512,98 
Paulistana ;PI;2021; 2 ; 196.000,00 ; 40.682,65 
Paulistana ;PI;2022; 6 ; 668.175,00 ; 83.781,84 
Paulistana ;PI;2023; 14 ; 1.671.296,05 ; 205.238,18 
Paulistânia ;SP;2014; 1 ; 57.753,10 ; 24.451,98 
Paulistânia ;SP;2018; 1 ; 74.182,78 ; 28.380,99 
Paulistas ;MG;2012; 1 ; 55.000,00 ; 13.233,04 
Paulo Afonso ;BA;2009; 70 ; 3.218.145,92 ; 936.326,00 
Paulo Afonso ;BA;2010; 56 ; 2.944.063,51 ; 1.001.693,00 
Paulo Afonso ;BA;2011; 133 ; 7.477.669,65 ; 1.402.393,79 
Paulo Afonso ;BA;2012; 246 ; 2.791.442,37 ; 3.305.998,03 
Paulo Afonso ;BA;2013; 73 ; 4.686.750,55 ; 1.654.028,63 
Paulo Afonso ;BA;2014; 22 ; 1.538.018,50 ; 303.222,93 
Paulo Afonso ;BA;2015; 15 ; 1.127.871,62 ; 170.662,27 
Paulo Afonso ;BA;2016; 20 ; 1.685.842,42 ; 171.964,13 
Paulo Afonso ;BA;2017; 83 ; 8.098.380,94 ; 926.321,87 
Paulo Afonso ;BA;2018; 75 ; 7.613.729,35 ; 990.299,36 
Paulo Afonso ;BA;2019; 40 ; 3.968.452,28 ; 595.808,27 
Paulo Afonso ;BA;2020; 47 ; 5.100.047,53 ; 808.461,22 
Paulo Afonso ;BA;2021; 24 ; 2.411.024,93 ; 302.707,70 
Paulo Afonso ;BA;2022; 23 ; 2.658.562,03 ; 152.210,86 
Paulo Afonso ;BA;2023; 50 ; 6.873.254,31 ; 862.837,94 
Paulo Bento ;RS;2009; 4 ; 131.692,36 ; 62.574,00 
Paulo Bento ;RS;2010; 7 ; 309.616,10 ; 104.805,00 
Paulo Bento ;RS;2012; 3 ; 155.318,20 ; 56.240,70 
Paulo Bento ;RS;2013; 1 ; 83.651,42 ; 13.904,29 
Paulo Bento ;RS;2014; 6 ; 477.822,89 ; 124.213,89 
Paulo Bento ;RS;2015; 3 ; 231.611,83 ; 63.869,95 
Paulo Bento ;RS;2016; 3 ; 205.277,88 ; 47.659,87 
Paulo Bento ;RS;2019; 1 ; 75.962,24 ; 27.830,99 
Paulo Bento ;RS;2020; 1 ; 78.939,34 ; 20.579,15 
Paulo Bento ;RS;2023; 2 ; 242.126,77 ; 8.252,89 
Paulo de Faria ;SP;2009; 1 ; 42.000,00 ; 10.035,00 
Paulo de Faria ;SP;2010; 6 ; 319.100,00 ; 59.448,00 
Paulo de Faria ;SP;2011; 2 ; 151.400,00 ; -   
Paulo de Faria ;SP;2012; 4 ; 258.947,03 ; 64.164,46 
Paulo de Faria ;SP;2013; 3 ; 204.502,00 ; 54.183,91 
Paulo de Faria ;SP;2014; 2 ; 117.094,91 ; 18.112,99 
Paulo de Faria ;SP;2015; 4 ; 282.271,13 ; 71.356,93 
Paulo de Faria ;SP;2016; 1 ; 170.000,00 ; -   
Paulo de Faria ;SP;2017; 1 ; 85.500,00 ; 21.818,99 
Paulo de Faria ;SP;2018; 3 ; 182.635,27 ; 63.877,78 
Paulo de Faria ;SP;2019; 4 ; 399.832,26 ; 78.912,67 
Paulo de Faria ;SP;2020; 11 ; 1.075.235,31 ; 153.805,66 
Paulo de Faria ;SP;2021; 17 ; 1.818.382,10 ; 271.703,36 
Paulo de Faria ;SP;2022; 9 ; 981.761,24 ; 124.122,32 
Paulo de Faria ;SP;2023; 13 ; 1.650.900,15 ; 124.216,85 
Paulo Frontin ;PR;2009; 5 ; 245.965,82 ; 52.768,00 
Paulo Frontin ;PR;2010; 3 ; 114.148,00 ; 30.888,00 
Paulo Frontin ;PR;2011; 1 ; 79.873,82 ; -   
Paulo Frontin ;PR;2012; 3 ; 122.381,15 ; 61.180,20 
Paulo Frontin ;PR;2013; 2 ; 83.599,61 ; 43.177,11 
Paulo Frontin ;PR;2014; 3 ; 205.046,49 ; 53.668,66 
Paulo Frontin ;PR;2015; 8 ; 541.042,09 ; 136.387,97 
Paulo Frontin ;PR;2016; 2 ; 114.247,38 ; 40.384,68 
Paulo Frontin ;PR;2017; 5 ; 487.406,25 ; 60.816,66 
Paulo Frontin ;PR;2018; 2 ; 141.724,68 ; 35.737,61 
Paulo Frontin ;PR;2020; 1 ; 99.081,00 ; -   
Paulo Frontin ;PR;2023; 2 ; 396.084,84 ; -   
Paulo Jacinto ;AL;2009; 14 ; 280.033,42 ; 94.853,00 
Paulo Jacinto ;AL;2010; 7 ; 241.381,84 ; 65.128,00 
Paulo Jacinto ;AL;2011; 4 ; 179.850,00 ; 5.000,00 
Paulo Jacinto ;AL;2012; 6 ; 298.560,77 ; 75.484,00 
Paulo Jacinto ;AL;2013; 2 ; 100.156,00 ; 8.927,46 
Paulo Jacinto ;AL;2014; 3 ; 125.343,70 ; 43.255,73 
Paulo Jacinto ;AL;2015; 2 ; 95.000,00 ; 25.675,03 
Paulo Lopes ;SC;2010; 1 ; 20.000,00 ; 3.710,00 
Paulo Lopes ;SC;2012; 12 ; 784.332,74 ; 281.080,31 
Paulo Lopes ;SC;2013; 8 ; 560.589,82 ; 166.736,93 
Paulo Lopes ;SC;2016; 1 ; 50.000,00 ; -   
Paulo Lopes ;SC;2017; 1 ; 106.000,00 ; 20.999,99 
Paulo Lopes ;SC;2018; 1 ; 123.397,00 ; 20.602,99 
Paulo Lopes ;SC;2019; 9 ; 992.819,35 ; 74.631,08 
Paulo Lopes ;SC;2021; 1 ; 132.000,00 ; 2.290,00 
Paulo Lopes ;SC;2023; 5 ; 667.034,60 ; 13.864,73 
Paulo Ramos ;MA;2009; 2 ; 71.600,00 ; 15.405,00 
Paulo Ramos ;MA;2010; 1 ; 25.000,00 ; 4.255,00 
Paulo Ramos ;MA;2021; 2 ; 168.000,00 ; 37.883,38 
Paulo Ramos ;MA;2022; 3 ; 255.120,00 ; 50.828,40 
Paulo Ramos ;MA;2023; 12 ; 1.134.600,00 ; 202.461,75 
Pavão ;MG;2009; 10 ; 309.404,00 ; 83.362,00 
Pavão ;MG;2010; 5 ; 153.479,37 ; 47.314,00 
Pavão ;MG;2011; 1 ; 30.287,34 ; 2.000,00 
Pavão ;MG;2012; 2 ; 78.000,00 ; 26.980,49 
Pavão ;MG;2013; 2 ; 103.887,00 ; 25.400,12 
Pavão ;MG;2014; 3 ; 153.434,15 ; 19.781,80 
Pavão ;MG;2015; 4 ; 161.891,51 ; 45.627,75 
Pavão ;MG;2017; 1 ; 71.910,00 ; 15.999,99 
Paverama ;RS;2009; 3 ; 150.832,21 ; 44.105,00 
Paverama ;RS;2010; 18 ; 789.790,61 ; 298.794,00 
Paverama ;RS;2011; 27 ; 1.368.023,84 ; 182.604,19 
Paverama ;RS;2012; 10 ; 678.060,50 ; 209.330,15 
Paverama ;RS;2013; 4 ; 269.054,18 ; 89.482,66 
Paverama ;RS;2014; 12 ; 825.478,68 ; 253.533,60 
Paverama ;RS;2015; 17 ; 1.236.394,13 ; 358.277,48 
Paverama ;RS;2016; 9 ; 691.868,65 ; 173.904,91 
Paverama ;RS;2017; 6 ; 425.062,24 ; 133.645,21 
Paverama ;RS;2018; 9 ; 677.668,45 ; 200.412,95 
Paverama ;RS;2019; 5 ; 440.881,94 ; 116.081,35 
Paverama ;RS;2020; 5 ; 502.964,00 ; 92.057,97 
Paverama ;RS;2021; 5 ; 526.995,58 ; 61.571,14 
Paverama ;RS;2022; 2 ; 215.248,85 ; 36.785,04 
Paverama ;RS;2023; 5 ; 629.738,92 ; 98.871,37 
Pé de Serra ;BA;2009; 19 ; 302.259,00 ; 72.879,00 
Pé de Serra ;BA;2010; 9 ; 152.400,00 ; 27.707,00 
Pé de Serra ;BA;2011; 6 ; 141.500,00 ; -   
Pé de Serra ;BA;2012; 1 ; 60.986,56 ; 13.233,04 
Pé de Serra ;BA;2013; 1 ; 32.213,51 ; 17.527,53 
Pé de Serra ;BA;2014; 1 ; 23.828,00 ; 4.503,39 
Pé de Serra ;BA;2015; 2 ; 69.321,00 ; 15.686,23 
Pé de Serra ;BA;2016; 1 ; 22.500,00 ; 4.108,19 
Pé de Serra ;BA;2022; 2 ; 181.436,00 ; 46.716,25 
Pé de Serra ;BA;2023; 1 ; 112.000,00 ; 27.198,19 
Peabiru ;PR;2009; 22 ; 486.065,58 ; 81.698,00 
Peabiru ;PR;2010; 23 ; 1.101.421,57 ; 265.627,00 
Peabiru ;PR;2011; 22 ; 1.147.705,84 ; 135.770,00 
Peabiru ;PR;2012; 16 ; 900.669,45 ; 306.971,54 
Peabiru ;PR;2013; 23 ; 1.516.561,58 ; 479.146,10 
Peabiru ;PR;2014; 24 ; 1.820.237,37 ; 394.365,80 
Peabiru ;PR;2015; 46 ; 3.780.486,62 ; 994.875,91 
Peabiru ;PR;2016; 26 ; 2.306.676,98 ; 666.590,95 
Peabiru ;PR;2017; 27 ; 2.205.422,20 ; 622.831,44 
Peabiru ;PR;2018; 23 ; 1.754.516,24 ; 350.645,71 
Peabiru ;PR;2019; 15 ; 1.288.857,07 ; 327.182,97 
Peabiru ;PR;2020; 94 ; 7.538.345,38 ; 2.491.041,44 
Peabiru ;PR;2021; 28 ; 2.540.934,76 ; 680.089,35 
Peabiru ;PR;2022; 10 ; 996.867,64 ; 189.878,26 
Peabiru ;PR;2023; 5 ; 522.496,05 ; 149.569,59 
Peçanha ;MG;2009; 2 ; 16.500,00 ; 2.417,00 
Peçanha ;MG;2011; 2 ; 60.000,00 ; -   
Peçanha ;MG;2012; 1 ; 17.000,00 ; 3.407,01 
Peçanha ;MG;2013; 2 ; 126.179,34 ; 35.169,98 
Peçanha ;MG;2014; 2 ; 73.308,00 ; 37.271,55 
Peçanha ;MG;2015; 5 ; 280.067,00 ; 94.965,08 
Peçanha ;MG;2016; 1 ; 18.665,84 ; 1.057,00 
Peçanha ;MG;2019; 1 ; 70.000,00 ; -   
Peçanha ;MG;2022; 1 ; 96.000,00 ; 11.554,58 
Pederneiras ;SP;2009; 77 ; 3.161.460,58 ; 723.855,00 
Pederneiras ;SP;2010; 114 ; 6.009.939,43 ; 1.378.216,00 
Pederneiras ;SP;2011; 245 ; 12.780.310,07 ; 1.752.620,38 
Pederneiras ;SP;2012; 283 ; 15.585.569,27 ; 5.653.566,10 
Pederneiras ;SP;2013; 123 ; 9.052.581,31 ; 2.047.344,40 
Pederneiras ;SP;2014; 373 ; 28.089.904,44 ; 7.282.272,51 
Pederneiras ;SP;2015; 185 ; 14.136.380,17 ; 3.275.334,04 
Pederneiras ;SP;2016; 43 ; 3.887.544,01 ; 365.221,94 
Pederneiras ;SP;2017; 55 ; 4.718.741,27 ; 898.179,26 
Pederneiras ;SP;2018; 72 ; 5.789.424,15 ; 1.526.831,16 
Pederneiras ;SP;2019; 60 ; 5.688.675,54 ; 897.852,58 
Pederneiras ;SP;2020; 121 ; 10.917.130,17 ; 2.612.311,90 
Pederneiras ;SP;2021; 222 ; 19.129.012,69 ; 3.961.093,35 
Pederneiras ;SP;2022; 180 ; 18.771.213,69 ; 3.550.140,54 
Pederneiras ;SP;2023; 114 ; 13.827.482,70 ; 1.757.792,28 
Pedra ;PE;2009; 2 ; 44.150,00 ; 11.139,00 
Pedra ;PE;2010; 113 ; 169.500,00 ; 918.125,00 
Pedra ;PE;2012; 2 ; 95.789,19 ; 19.513,65 
Pedra ;PE;2014; 1 ; 42.000,00 ; 7.328,87 
Pedra ;PE;2016; 2 ; 123.120,00 ; 27.000,00 
Pedra ;PE;2017; 1 ; 51.900,00 ; 30.406,18 
Pedra ;PE;2022; 1 ; 82.078,20 ; 2.643,00 
Pedra Azul ;MG;2009; 24 ; 675.122,00 ; 139.494,00 
Pedra Azul ;MG;2010; 17 ; 471.545,00 ; 140.166,00 
Pedra Azul ;MG;2011; 21 ; 1.111.155,00 ; 48.616,00 
Pedra Azul ;MG;2012; 17 ; 1.059.767,68 ; 248.732,03 
Pedra Azul ;MG;2013; 6 ; 348.247,00 ; 103.590,38 
Pedra Azul ;MG;2014; 10 ; 622.830,76 ; 185.305,11 
Pedra Azul ;MG;2015; 5 ; 371.815,00 ; 53.962,58 
Pedra Azul ;MG;2016; 6 ; 460.313,45 ; 87.713,82 
Pedra Azul ;MG;2017; 8 ; 663.524,01 ; 130.176,45 
Pedra Azul ;MG;2018; 6 ; 424.984,77 ; 73.710,85 
Pedra Azul ;MG;2019; 2 ; 182.245,00 ; 29.695,20 
Pedra Azul ;MG;2020; 3 ; 303.000,00 ; 20.999,99 
Pedra Azul ;MG;2021; 4 ; 354.553,69 ; 24.526,37 
Pedra Azul ;MG;2022; 4 ; 398.527,22 ; 3.967,22 
Pedra Azul ;MG;2023; 1 ; 95.877,00 ; 3.768,92 
Pedra Bonita ;MG;2009; 1 ; 9.200,00 ; 2.512,00 
Pedra Bonita ;MG;2010; 1 ; 8.800,00 ; 2.490,00 
Pedra Branca ;CE;2009; 18 ; 428.400,00 ; 97.206,00 
Pedra Branca ;CE;2010; 4 ; 144.900,00 ; 38.562,00 
Pedra Branca ;CE;2011; 1 ; 32.000,00 ; 3.000,00 
Pedra Branca ;CE;2012; 11 ; 529.411,73 ; 230.475,97 
Pedra Branca ;CE;2013; 40 ; 2.414.172,02 ; 889.186,16 
Pedra Branca ;CE;2014; 48 ; 3.058.392,00 ; 1.039.060,38 
Pedra Branca ;CE;2015; 40 ; 2.704.211,33 ; 895.561,46 
Pedra Branca ;CE;2016; 28 ; 2.080.280,33 ; 508.192,32 
Pedra Branca ;CE;2017; 18 ; 1.361.702,34 ; 374.253,69 
Pedra Branca ;CE;2018; 7 ; 487.008,96 ; 177.756,50 
Pedra Branca ;CE;2019; 13 ; 1.094.628,07 ; 307.519,87 
Pedra Branca ;CE;2020; 8 ; 783.502,48 ; 167.387,17 
Pedra Branca ;CE;2021; 9 ; 937.353,61 ; 232.283,71 
Pedra Branca ;CE;2022; 8 ; 808.721,01 ; 174.417,05 
Pedra Branca ;CE;2023; 5 ; 601.289,10 ; 127.920,26 
Pedra Branca ;PB;2014; 2 ; 97.010,00 ; 40.976,98 
Pedra Branca ;PB;2018; 1 ; 53.000,00 ; 17.230,66 
Pedra do Anta ;MG;2009; 2 ; 78.000,00 ; 18.401,00 
Pedra do Anta ;MG;2011; 3 ; 138.767,15 ; 2.000,00 
Pedra do Anta ;MG;2014; 7 ; 204.100,00 ; 32.202,87 
Pedra do Anta ;MG;2015; 1 ; 23.800,00 ; -   
Pedra do Anta ;MG;2019; 1 ; 98.400,00 ; 20.999,99 
Pedra do Indaiá ;MG;2009; 1 ; 54.086,88 ; 15.928,00 
Pedra do Indaiá ;MG;2010; 4 ; 220.200,60 ; 37.528,00 
Pedra do Indaiá ;MG;2012; 1 ; 25.000,00 ; 4.278,21 
Pedra do Indaiá ;MG;2013; 3 ; 178.000,00 ; 50.313,57 
Pedra do Indaiá ;MG;2014; 3 ; 180.500,00 ; 41.235,98 
Pedra do Indaiá ;MG;2015; 1 ; 25.000,00 ; 4.380,44 
Pedra do Indaiá ;MG;2016; 3 ; 169.648,00 ; 39.354,66 
Pedra do Indaiá ;MG;2017; 32 ; 2.097.456,51 ; 762.538,14 
Pedra do Indaiá ;MG;2018; 1 ; 64.800,00 ; 20.473,17 
Pedra do Indaiá ;MG;2021; 1 ; 106.245,00 ; 1.755,00 
Pedra do Indaiá ;MG;2022; 1 ; 60.000,00 ; 1.932,06 
Pedra Dourada ;MG;2010; 1 ; 46.170,00 ; 13.665,00 
Pedra Dourada ;MG;2011; 8 ; 417.895,00 ; 53.328,00 
Pedra Dourada ;MG;2012; 28 ; 1.070.486,66 ; 532.498,53 
Pedra Dourada ;MG;2013; 6 ; 279.479,00 ; 139.710,44 
Pedra Dourada ;MG;2014; 2 ; 117.773,22 ; 23.624,98 
Pedra Dourada ;MG;2017; 2 ; 130.830,00 ; 26.342,56 
Pedra Dourada ;MG;2018; 1 ; 73.000,00 ; 30.633,99 
Pedra Dourada ;MG;2019; 1 ; 54.725,90 ; 20.791,19 
Pedra Dourada ;MG;2021; 1 ; 94.282,46 ; 21.120,36 
Pedra Dourada ;MG;2022; 1 ; 112.000,00 ; -   
Pedra Dourada ;MG;2023; 1 ; 117.600,00 ; 34.937,00 
Pedra Grande ;RN;2011; 2 ; 31.396,00 ; 2.000,00 
Pedra Grande ;RN;2012; 2 ; 87.500,98 ; 38.702,20 
Pedra Grande ;RN;2013; 1 ; 50.491,00 ; 24.325,42 
Pedra Grande ;RN;2014; 3 ; 142.723,99 ; 76.526,94 
Pedra Grande ;RN;2015; 1 ; 60.491,00 ; 25.508,98 
Pedra Grande ;RN;2017; 3 ; 201.858,91 ; 63.732,02 
Pedra Grande ;RN;2018; 1 ; 76.000,00 ; 21.818,99 
Pedra Grande ;RN;2019; 1 ; 72.000,00 ; 32.599,99 
Pedra Lavrada ;PB;2009; 92 ; 138.000,00 ; 703.928,24 
Pedra Lavrada ;PB;2013; 1 ; 40.000,00 ; 25.508,99 
Pedra Lavrada ;PB;2015; 7 ; 485.491,00 ; 171.166,95 
Pedra Lavrada ;PB;2016; 5 ; 359.976,00 ; 119.841,98 
Pedra Lavrada ;PB;2017; 3 ; 213.400,00 ; 74.550,99 
Pedra Lavrada ;PB;2018; 1 ; 66.415,00 ; 31.545,00 
Pedra Lavrada ;PB;2019; 1 ; 80.000,00 ; 25.043,50 
Pedra Lavrada ;PB;2020; 2 ; 189.000,00 ; 49.712,98 
Pedra Lavrada ;PB;2023; 1 ; 108.040,00 ; 16.401,53 
Pedra Preta ;MT;2009; 102 ; 513.411,15 ; 968.315,00 
Pedra Preta ;MT;2010; 17 ; 767.808,37 ; 251.366,00 
Pedra Preta ;MT;2011; 43 ; 2.252.043,06 ; 265.672,00 
Pedra Preta ;MT;2012; 34 ; 1.952.570,14 ; 639.560,72 
Pedra Preta ;MT;2013; 82 ; 5.394.422,10 ; 1.748.688,10 
Pedra Preta ;MT;2014; 125 ; 8.832.546,19 ; 2.928.301,40 
Pedra Preta ;MT;2015; 143 ; 10.496.177,64 ; 3.213.339,05 
Pedra Preta ;MT;2016; 115 ; 8.335.184,67 ; 2.502.716,67 
Pedra Preta ;MT;2017; 111 ; 8.082.205,21 ; 2.684.049,22 
Pedra Preta ;MT;2018; 110 ; 8.082.457,69 ; 2.692.417,91 
Pedra Preta ;MT;2019; 67 ; 5.303.843,87 ; 1.664.468,30 
Pedra Preta ;MT;2020; 48 ; 4.478.757,57 ; 1.171.488,14 
Pedra Preta ;MT;2021; 63 ; 6.006.071,06 ; 1.434.228,11 
